dt,kdcode,score
2024-01-08,600971.SH,0.10260967
2024-01-08,600973.SH,-0.027235966
2024-01-08,600975.SH,0.1398141
2024-01-08,600976.SH,-0.08683084
2024-01-08,600977.SH,-0.011635433
2024-01-08,600979.SH,-0.04269888
2024-01-08,600980.SH,0.06719367
2024-01-08,600981.SH,-0.013296658
2024-01-08,600982.SH,0.040093604
2024-01-08,600983.SH,-0.054656543
2024-01-08,600984.SH,0.17666617
2024-01-08,600985.SH,0.22802499
2024-01-08,600986.SH,0.02135412
2024-01-08,600987.SH,-0.08640356
2024-01-08,600988.SH,-0.07267498
2024-01-08,600989.SH,-0.081513554
2024-01-08,600990.SH,-0.008327779
2024-01-08,600992.SH,-0.024635488
2024-01-08,600993.SH,-0.05996282
2024-01-08,600995.SH,0.030171756
2024-01-08,600996.SH,-0.060951017
2024-01-08,600997.SH,-0.009514568
2024-01-08,600998.SH,-0.05870493
2024-01-08,600999.SH,-0.060456596
2024-01-08,601000.SH,0.0400734
2024-01-08,601001.SH,0.037569717
2024-01-08,601002.SH,0.09699468
2024-01-08,601003.SH,0.3193924
2024-01-08,601005.SH,-0.09286176
2024-01-08,601006.SH,0.055419337
2024-01-08,601007.SH,0.16007021
2024-01-08,601008.SH,-0.0009029303
2024-01-08,601009.SH,-0.10843545
2024-01-08,601010.SH,0.18065014
2024-01-08,601011.SH,-0.023410052
2024-01-08,601012.SH,-0.25382215
2024-01-08,601015.SH,-0.06899472
2024-01-08,601016.SH,-0.013169145
2024-01-08,601018.SH,-0.06397146
2024-01-08,601019.SH,-0.03173694
2024-01-08,601020.SH,-0.010465292
2024-01-08,601021.SH,-0.118171036
2024-01-08,601022.SH,-0.046868958
2024-01-08,601028.SH,-0.07342614
2024-01-08,601038.SH,0.09762587
2024-01-08,601058.SH,0.05760079
2024-01-08,601059.SH,-0.06794683
2024-01-08,601061.SH,-0.026569704
2024-01-08,601065.SH,0.054215826
2024-01-08,601066.SH,-0.1595205
2024-01-08,601068.SH,0.16020106
2024-01-08,601069.SH,-0.075714804
2024-01-08,601077.SH,-0.009353561
2024-01-08,601086.SH,0.17513481
2024-01-08,601088.SH,-0.26881135
2024-01-08,601089.SH,-0.14015539
2024-01-08,601098.SH,0.08592306
2024-01-08,601099.SH,-0.11836535
2024-01-08,601100.SH,-0.050035
2024-01-08,601101.SH,0.035978597
2024-01-08,601106.SH,-0.029414767
2024-01-08,601107.SH,0.13815823
2024-01-08,601108.SH,0.057632994
2024-01-08,601111.SH,-0.0015869793
2024-01-08,601113.SH,0.26182097
2024-01-08,601116.SH,0.026148204
2024-01-08,601117.SH,-0.087321505
2024-01-08,601118.SH,-0.04702927
2024-01-08,601121.SH,0.195514
2024-01-08,601126.SH,-0.04752935
2024-01-08,601127.SH,-0.18800044
2024-01-08,601128.SH,-0.037104625
2024-01-08,601133.SH,0.014145273
2024-01-08,601136.SH,-0.048825633
2024-01-08,601137.SH,-0.028710008
2024-01-08,601138.SH,-0.10356897
2024-01-08,601139.SH,0.04454316
2024-01-08,601155.SH,-0.044361513
2024-01-08,601156.SH,0.0048589106
2024-01-08,601158.SH,-0.024437878
2024-01-08,601162.SH,-0.021260332
2024-01-08,601163.SH,-0.017703531
2024-01-08,601166.SH,-0.14313284
2024-01-08,601168.SH,-0.013372215
2024-01-08,601169.SH,-0.011049258
2024-01-08,601177.SH,-0.04612048
2024-01-08,601179.SH,-0.053417273
2024-01-08,601186.SH,-0.042200126
2024-01-08,601187.SH,-0.03829368
2024-01-08,601188.SH,-0.23816796
2024-01-08,601198.SH,-0.024874901
2024-01-08,601199.SH,0.1714214
2024-01-08,601200.SH,-0.02198187
2024-01-08,601208.SH,-0.007893563
2024-01-08,601211.SH,-0.062172838
2024-01-08,601212.SH,-0.016315525
2024-01-08,601216.SH,-0.00032405127
2024-01-08,601218.SH,0.12415341
2024-01-08,601222.SH,0.001489317
2024-01-08,601225.SH,-0.2659841
2024-01-08,601226.SH,-0.21124864
2024-01-08,601228.SH,-0.100758016
2024-01-08,601229.SH,-0.077214986
2024-01-08,601231.SH,0.00083368906
2024-01-08,601233.SH,0.010889526
2024-01-08,601236.SH,-0.09597128
2024-01-08,601238.SH,-0.09972588
2024-01-08,601279.SH,0.2581007
2024-01-08,601288.SH,-0.03234048
2024-01-08,601298.SH,0.057929225
2024-01-08,601311.SH,0.0018224195
2024-01-08,601318.SH,-0.200636
2024-01-08,601319.SH,0.0069840625
2024-01-08,601326.SH,0.16177441
2024-01-08,601328.SH,-0.0030603553
2024-01-08,601330.SH,-0.026659012
2024-01-08,601333.SH,0.10520568
2024-01-08,601336.SH,-0.14046232
2024-01-08,601339.SH,0.16673803
2024-01-08,601360.SH,-0.09836344
2024-01-08,601366.SH,0.08814928
2024-01-08,601368.SH,0.082277566
2024-01-08,601369.SH,0.048070487
2024-01-08,601375.SH,-0.073712364
2024-01-08,601377.SH,-0.053926665
2024-01-08,601388.SH,0.16892323
2024-01-08,601390.SH,-0.10656284
2024-01-08,601398.SH,0.00565003
2024-01-08,601399.SH,0.056708634
2024-01-08,601456.SH,-0.32294598
2024-01-08,601500.SH,0.09097855
2024-01-08,601512.SH,0.040099356
2024-01-08,601515.SH,-0.040258534
2024-01-08,601518.SH,0.12679034
2024-01-08,601519.SH,-0.14041024
2024-01-08,601528.SH,-0.0062008593
2024-01-08,601555.SH,-0.027714748
2024-01-08,601566.SH,0.042689003
2024-01-08,601567.SH,-0.34427398
2024-01-08,601568.SH,-0.0070094564
2024-01-08,601577.SH,-0.02949194
2024-01-08,601579.SH,0.0324547
2024-01-08,601588.SH,-0.012192724
2024-01-08,601595.SH,-0.15591908
2024-01-08,601598.SH,0.097593494
2024-01-08,601599.SH,0.061931215
2024-01-08,601600.SH,-0.014227848
2024-01-08,601601.SH,-0.22350875
2024-01-08,601606.SH,0.047912966
2024-01-08,601607.SH,-0.08662698
2024-01-08,601608.SH,-0.0459118
2024-01-08,601609.SH,0.06844604
2024-01-08,601611.SH,-0.052407485
2024-01-08,601615.SH,-0.028570065
2024-01-08,601616.SH,0.13594463
2024-01-08,601618.SH,-0.057810497
2024-01-08,601619.SH,0.08941682
2024-01-08,601628.SH,-0.08387482
2024-01-08,601633.SH,-0.02060121
2024-01-08,601636.SH,0.0038511436
2024-01-08,601658.SH,-0.14113516
2024-01-08,601665.SH,-0.033782493
2024-01-08,601666.SH,0.032502238
2024-01-08,601668.SH,-0.072872266
2024-01-08,601669.SH,-0.06176672
2024-01-08,601677.SH,-0.04851383
2024-01-08,601678.SH,0.013263454
2024-01-08,601686.SH,0.072878525
2024-01-08,601688.SH,-0.13840446
2024-01-08,601689.SH,-0.029734978
2024-01-08,601696.SH,-0.10499875
2024-01-08,601698.SH,-0.04280886
2024-01-08,601699.SH,-0.097748816
2024-01-08,601700.SH,0.21520834
2024-01-08,601702.SH,-0.012817619
2024-01-08,601717.SH,-0.06947663
2024-01-08,601718.SH,-0.13639487
2024-01-08,601727.SH,-0.040301863
2024-01-08,601728.SH,-0.052349083
2024-01-08,601766.SH,-0.055314638
2024-01-08,601777.SH,0.009382066
2024-01-08,601778.SH,-0.05499692
2024-01-08,601788.SH,-0.10823919
2024-01-08,601789.SH,0.014411914
2024-01-08,601798.SH,0.17653954
2024-01-08,601799.SH,-0.16901615
2024-01-08,601800.SH,-0.03933233
2024-01-08,601801.SH,0.13826728
2024-01-08,601808.SH,-0.04005856
2024-01-08,601811.SH,-0.05506032
2024-01-08,601816.SH,-0.03425107
2024-01-08,601818.SH,0.024751088
2024-01-08,601825.SH,-0.08072138
2024-01-08,601827.SH,-0.020956177
2024-01-08,601828.SH,0.039854202
2024-01-08,601838.SH,-0.11956048
2024-01-08,601857.SH,-0.01872993
2024-01-08,601858.SH,-0.06302826
2024-01-08,601860.SH,0.01460129
2024-01-08,601865.SH,-0.061414104
2024-01-08,601866.SH,-0.03893117
2024-01-08,601868.SH,-0.063614964
2024-01-08,601869.SH,0.019634722
2024-01-08,601872.SH,0.0059883907
2024-01-08,601877.SH,-0.06355705
2024-01-08,601878.SH,-0.1082326
2024-01-08,601880.SH,-0.043447357
2024-01-08,601881.SH,-0.08295492
2024-01-08,601882.SH,0.07394519
2024-01-08,601886.SH,0.12776545
2024-01-08,601888.SH,-0.22054479
2024-01-08,601890.SH,0.0964647
2024-01-08,601898.SH,-0.030531138
2024-01-08,601899.SH,-0.09890637
2024-01-08,601900.SH,0.09768684
2024-01-08,601901.SH,-0.10049094
2024-01-08,601908.SH,0.04352144
2024-01-08,601916.SH,0.013490582
2024-01-08,601918.SH,0.18278514
2024-01-08,601919.SH,-0.29408485
2024-01-08,601921.SH,0.031399667
2024-01-08,601928.SH,0.0846761
2024-01-08,601929.SH,-0.09416888
2024-01-08,601933.SH,-0.029500177
2024-01-08,601939.SH,-0.02130362
2024-01-08,601949.SH,0.018735738
2024-01-08,601952.SH,-0.056471445
2024-01-08,601956.SH,0.06108597
2024-01-08,601958.SH,0.024831818
2024-01-08,601963.SH,-0.043104008
2024-01-08,601965.SH,-0.10750576
2024-01-08,601966.SH,-0.07168687
2024-01-08,601968.SH,0.076121405
2024-01-08,601969.SH,0.07811991
2024-01-08,601975.SH,-0.24019806
2024-01-08,601985.SH,-0.117158175
2024-01-08,601988.SH,0.05045563
2024-01-08,601989.SH,-0.10134332
2024-01-08,601990.SH,-0.0997933
2024-01-08,601991.SH,0.029549424
2024-01-08,601992.SH,0.054134488
2024-01-08,601995.SH,-0.13042505
2024-01-08,601996.SH,0.18447764
2024-01-08,601997.SH,0.022007229
2024-01-08,601998.SH,-0.087021075
2024-01-08,601999.SH,0.1398155
2024-01-08,603000.SH,-0.06258131
2024-01-08,603002.SH,0.087807044
2024-01-08,603003.SH,0.050914235
2024-01-08,603005.SH,-0.0634398
2024-01-08,603006.SH,-0.011185821
2024-01-08,603008.SH,-0.012393917
2024-01-08,603009.SH,0.118315205
2024-01-08,603010.SH,-0.02236624
2024-01-08,603011.SH,0.04158462
2024-01-08,603012.SH,-0.0029894975
2024-01-08,603013.SH,-0.040114712
2024-01-08,603015.SH,0.21048236
2024-01-08,603016.SH,-0.23864543
2024-01-08,603017.SH,0.065947846
2024-01-08,603018.SH,-0.027332578
2024-01-08,603019.SH,-0.2615049
2024-01-08,603020.SH,0.056990515
2024-01-08,603021.SH,0.24878737
2024-01-08,603022.SH,0.10935316
2024-01-08,603023.SH,0.0019286498
2024-01-08,603025.SH,-0.0037371106
2024-01-08,603026.SH,-0.057377852
2024-01-08,603027.SH,-0.052682865
2024-01-08,603028.SH,0.05302722
2024-01-08,603029.SH,-0.10709368
2024-01-08,603031.SH,-0.07382123
2024-01-08,603032.SH,-0.080525935
2024-01-08,603033.SH,-0.029267693
2024-01-08,603035.SH,-0.0770437
2024-01-08,603036.SH,0.057156585
2024-01-08,603037.SH,0.044359468
2024-01-08,603038.SH,0.027827267
2024-01-08,603039.SH,-0.15333137
2024-01-08,603040.SH,0.10789112
2024-01-08,603041.SH,-0.068093404
2024-01-08,603042.SH,0.010841817
2024-01-08,603043.SH,-0.0001328459
2024-01-08,603045.SH,0.05534361
2024-01-08,603048.SH,-0.17221598
2024-01-08,603050.SH,-0.02954199
2024-01-08,603051.SH,-0.19434841
2024-01-08,603052.SH,-0.46736544
2024-01-08,603053.SH,0.11526479
2024-01-08,603055.SH,0.045128714
2024-01-08,603056.SH,-0.08025428
2024-01-08,603057.SH,0.10349326
2024-01-08,603058.SH,0.073138945
2024-01-08,603059.SH,0.13116162
2024-01-08,603060.SH,0.084810786
2024-01-08,603061.SH,-0.20499659
2024-01-08,603063.SH,0.0026182039
2024-01-08,603065.SH,-0.42586774
2024-01-08,603066.SH,-0.039009836
2024-01-08,603067.SH,0.008504497
2024-01-08,603068.SH,0.0025476222
2024-01-08,603069.SH,-0.040851273
2024-01-08,603070.SH,0.085331865
2024-01-08,603071.SH,0.027131677
2024-01-08,603073.SH,0.10170035
2024-01-08,603076.SH,0.026213218
2024-01-08,603077.SH,-0.046219267
2024-01-08,603078.SH,0.00630389
2024-01-08,603079.SH,0.2483671
2024-01-08,603080.SH,-0.033932395
2024-01-08,603081.SH,-0.21208218
2024-01-08,603083.SH,-0.0163998
2024-01-08,603085.SH,0.07942784
2024-01-08,603086.SH,0.1625461
2024-01-08,603087.SH,-0.15892108
2024-01-08,603088.SH,0.10948682
2024-01-08,603089.SH,0.15966336
2024-01-08,603090.SH,-0.05994373
2024-01-08,603093.SH,-0.007081738
2024-01-08,603095.SH,0.07355335
2024-01-08,603096.SH,-0.04119787
2024-01-08,603097.SH,-0.2792108
2024-01-08,603098.SH,0.040128265
2024-01-08,603099.SH,-0.41767025
2024-01-08,603100.SH,-0.025217464
2024-01-08,603101.SH,0.2027055
2024-01-08,603102.SH,-0.029381003
2024-01-08,603103.SH,0.046302736
2024-01-08,603105.SH,0.0067679966
2024-01-08,603106.SH,-0.34996104
2024-01-08,603108.SH,0.0632371
2024-01-08,603109.SH,0.04449723
2024-01-08,603110.SH,-0.036432713
2024-01-08,603111.SH,-0.010815113
2024-01-08,603112.SH,-0.028883671
2024-01-08,603113.SH,0.031416588
2024-01-08,603115.SH,0.021738302
2024-01-08,603116.SH,0.13050476
2024-01-08,603118.SH,0.015281211
2024-01-08,603119.SH,-0.41744798
2024-01-08,603121.SH,0.21721403
2024-01-08,603122.SH,0.17222668
2024-01-08,603123.SH,0.05007031
2024-01-08,603125.SH,-0.07027563
2024-01-08,603126.SH,0.15026584
2024-01-08,603127.SH,-0.04930572
2024-01-08,603128.SH,0.06620325
2024-01-08,603129.SH,-0.2125961
2024-01-08,603130.SH,0.030492688
2024-01-08,603131.SH,0.032608543
2024-01-08,603132.SH,0.013724116
2024-01-08,603135.SH,0.028764319
2024-01-08,603136.SH,0.0155121405
2024-01-08,603137.SH,0.09637607
2024-01-08,603138.SH,-0.04588898
2024-01-08,603139.SH,0.11807891
2024-01-08,603150.SH,-0.025255326
2024-01-08,603151.SH,0.10251097
2024-01-08,603153.SH,0.14685258
2024-01-08,603155.SH,0.055724986
2024-01-08,603156.SH,-0.038173884
2024-01-08,603158.SH,0.19037543
2024-01-08,603159.SH,0.06656279
2024-01-08,603160.SH,-0.053195965
2024-01-08,603161.SH,0.10303308
2024-01-08,603162.SH,-0.43873614
2024-01-08,603163.SH,0.00049262866
2024-01-08,603165.SH,0.09116397
2024-01-08,603166.SH,0.04861123
2024-01-08,603167.SH,0.025782352
2024-01-08,603168.SH,-0.17884633
2024-01-08,603169.SH,0.011154801
2024-01-08,603170.SH,0.042195685
2024-01-08,603171.SH,-0.036873344
2024-01-08,603172.SH,-0.204209
2024-01-08,603173.SH,0.158571
2024-01-08,603176.SH,0.25141507
2024-01-08,603177.SH,-0.4337933
2024-01-08,603178.SH,-0.4695612
2024-01-08,603179.SH,-0.0927731
2024-01-08,603180.SH,-0.048839204
2024-01-08,603181.SH,0.05366648
2024-01-08,603182.SH,0.05917077
2024-01-08,603183.SH,0.12840225
2024-01-08,603185.SH,-0.042668562
2024-01-08,603186.SH,0.07302589
2024-01-08,603187.SH,0.0020859789
2024-01-08,603188.SH,0.3124316
2024-01-08,603189.SH,0.06652714
2024-01-08,603190.SH,-0.40745363
2024-01-08,603191.SH,-0.13133562
2024-01-08,603192.SH,0.06976609
2024-01-08,603195.SH,-0.18545811
2024-01-08,603196.SH,0.25413498
2024-01-08,603197.SH,-0.03192608
2024-01-08,603198.SH,-0.12645462
2024-01-08,603199.SH,0.047964938
2024-01-08,603200.SH,0.016628852
2024-01-08,603201.SH,-0.25536323
2024-01-08,603203.SH,0.06870848
2024-01-08,603206.SH,-0.068412706
2024-01-08,603208.SH,-0.2603778
2024-01-08,603209.SH,-0.039234024
2024-01-08,603211.SH,-0.45068493
2024-01-08,603212.SH,-0.4715081
2024-01-08,603213.SH,0.14912483
2024-01-08,603214.SH,0.00031758548
2024-01-08,603215.SH,0.070768826
2024-01-08,603216.SH,0.14785719
2024-01-08,603217.SH,0.064950526
2024-01-08,603218.SH,0.017504605
2024-01-08,603219.SH,0.12994288
2024-01-08,603220.SH,0.0082146125
2024-01-08,603221.SH,-0.013667392
2024-01-08,603222.SH,0.049549006
2024-01-08,603223.SH,-0.29182276
2024-01-08,603225.SH,-0.08199854
2024-01-08,603226.SH,0.06509587
2024-01-08,603227.SH,0.0006955091
2024-01-08,603228.SH,-0.025600668
2024-01-08,603229.SH,0.0024278082
2024-01-08,603230.SH,0.061653256
2024-01-08,603232.SH,-0.0048631923
2024-01-08,603233.SH,-0.30450514
2024-01-08,603235.SH,0.05646059
2024-01-08,603236.SH,-0.036889553
2024-01-08,603237.SH,0.018565377
2024-01-08,603238.SH,0.12042642
2024-01-08,603239.SH,0.028772015
2024-01-08,603255.SH,-0.14527003
2024-01-08,603256.SH,0.14507324
2024-01-08,603258.SH,-0.066638164
2024-01-08,603259.SH,-0.26555026
2024-01-08,603260.SH,-0.12809834
2024-01-08,603261.SH,-0.40550524
2024-01-08,603266.SH,0.03885706
2024-01-08,603267.SH,-0.13974088
2024-01-08,603268.SH,0.074360654
2024-01-08,603269.SH,0.10689082
2024-01-08,603272.SH,0.00815436
2024-01-08,603277.SH,-0.011720399
2024-01-08,603278.SH,0.1348966
2024-01-08,603279.SH,-0.1253963
2024-01-08,603280.SH,-0.47104874
2024-01-08,603281.SH,-0.0123734
2024-01-08,603282.SH,-0.047697887
2024-01-08,603283.SH,0.033999782
2024-01-08,603286.SH,-0.054447312
2024-01-08,603288.SH,-0.078779794
2024-01-08,603289.SH,0.020905573
2024-01-08,603290.SH,-0.22175106
2024-01-08,603291.SH,0.04951828
2024-01-08,603296.SH,-0.3931466
2024-01-08,603297.SH,-0.019497585
2024-01-08,603298.SH,-0.19016537
2024-01-08,603299.SH,-0.002979679
2024-01-08,603300.SH,-0.005814559
2024-01-08,603301.SH,-0.09589698
2024-01-08,603303.SH,0.07861577
2024-01-08,603305.SH,0.037385665
2024-01-08,603306.SH,-0.03910925
2024-01-08,603307.SH,-0.30248183
2024-01-08,603308.SH,0.020837195
2024-01-08,603309.SH,0.0043168543
2024-01-08,603311.SH,0.062296808
2024-01-08,603313.SH,-0.051687695
2024-01-08,603315.SH,-0.34015378
2024-01-08,603316.SH,0.22148196
2024-01-08,603317.SH,-0.025008451
2024-01-08,603318.SH,-0.028080007
2024-01-08,603319.SH,-0.02091779
2024-01-08,603320.SH,0.13463895
2024-01-08,603321.SH,0.20391436
2024-01-08,603322.SH,-0.048574068
2024-01-08,603323.SH,-0.086299285
2024-01-08,603324.SH,0.060572468
2024-01-08,603326.SH,0.04060164
2024-01-08,603327.SH,0.12845059
2024-01-08,603328.SH,0.050592113
2024-01-08,603329.SH,-0.45487723
2024-01-08,603330.SH,0.13611597
2024-01-08,603331.SH,0.028804606
2024-01-08,603332.SH,-0.15613909
2024-01-08,603333.SH,-0.42618504
2024-01-08,603335.SH,0.2088854
2024-01-08,603336.SH,0.14631411
2024-01-08,603337.SH,-0.021689955
2024-01-08,603338.SH,-0.077229746
2024-01-08,603339.SH,0.0038877781
2024-01-08,603345.SH,-0.15556355
2024-01-08,603348.SH,-0.09698556
2024-01-08,603351.SH,0.06918846
2024-01-08,603353.SH,0.008464094
2024-01-08,603355.SH,0.03349612
2024-01-08,603356.SH,0.1054696
2024-01-08,603357.SH,0.073465906
2024-01-08,603359.SH,0.16658787
2024-01-08,603360.SH,0.04544252
2024-01-08,603363.SH,0.013138792
2024-01-08,603365.SH,0.031108191
2024-01-08,603366.SH,0.14468594
2024-01-08,603367.SH,0.005840582
2024-01-08,603368.SH,-0.040275685
2024-01-08,603369.SH,-0.15324631
2024-01-08,603377.SH,0.08457985
2024-01-08,603378.SH,0.14700726
2024-01-08,603379.SH,-0.15841968
2024-01-08,603380.SH,0.13590266
2024-01-08,603383.SH,-0.00013443828
2024-01-08,603385.SH,0.12384552
2024-01-08,603386.SH,0.101609506
2024-01-08,603387.SH,0.05942129
2024-01-08,603388.SH,0.083416425
2024-01-08,603389.SH,0.09640077
2024-01-08,603390.SH,-0.25405714
2024-01-08,603392.SH,-0.47124624
2024-01-08,603393.SH,-0.15033233
2024-01-08,603396.SH,-0.45604333
2024-01-08,603398.SH,-0.07639119
2024-01-08,603399.SH,-0.029762065
2024-01-08,603408.SH,0.019141596
2024-01-08,603416.SH,0.004342662
2024-01-08,603421.SH,0.053641856
2024-01-08,603429.SH,0.06992023
2024-01-08,603439.SH,-0.030098345
2024-01-08,603444.SH,-0.11530918
2024-01-08,603456.SH,-0.06638457
2024-01-08,603458.SH,0.06003537
2024-01-08,603466.SH,-0.42755562
2024-01-08,603477.SH,-0.15523951
2024-01-08,603486.SH,-0.02658378
2024-01-08,603488.SH,0.0020380418
2024-01-08,603489.SH,-0.01664826
2024-01-08,603496.SH,0.13381335
2024-01-08,603499.SH,0.24632421
2024-01-08,603500.SH,0.20334968
2024-01-08,603501.SH,-0.13684845
2024-01-08,603505.SH,-0.06872357
2024-01-08,603506.SH,0.2735614
2024-01-08,603507.SH,-0.029110963
2024-01-08,603508.SH,-0.023239283
2024-01-08,603511.SH,0.101596095
2024-01-08,603515.SH,-0.010987313
2024-01-08,603516.SH,0.22500817
2024-01-08,603517.SH,0.03883034
2024-01-08,603518.SH,0.32694045
2024-01-08,603519.SH,0.0038301111
2024-01-08,603520.SH,-0.00038446448
2024-01-08,603527.SH,0.14234656
2024-01-08,603528.SH,0.09297612
2024-01-08,603529.SH,-0.0067301416
2024-01-08,603530.SH,0.04112648
2024-01-08,603533.SH,-0.04984746
2024-01-08,603535.SH,0.092482746
2024-01-08,603536.SH,-0.22403613
2024-01-08,603538.SH,0.010740393
2024-01-08,603551.SH,-0.09233819
2024-01-08,603556.SH,-0.11520044
2024-01-08,603558.SH,0.015587715
2024-01-08,603565.SH,-0.020316947
2024-01-08,603566.SH,-0.019719517
2024-01-08,603567.SH,0.062100016
2024-01-08,603568.SH,-0.0675506
2024-01-08,603569.SH,0.016254622
2024-01-08,603577.SH,-0.15080549
2024-01-08,603578.SH,0.093179934
2024-01-08,603579.SH,0.07573153
2024-01-08,603580.SH,0.14954902
2024-01-08,603583.SH,-0.04896085
2024-01-08,603585.SH,0.07039793
2024-01-08,603586.SH,-0.23457333
2024-01-08,603587.SH,0.021699673
2024-01-08,603588.SH,0.062226467
2024-01-08,603589.SH,-0.16358557
2024-01-08,603590.SH,-0.18924184
2024-01-08,603595.SH,-0.16496737
2024-01-08,603596.SH,-0.04651188
2024-01-08,603598.SH,-0.21641621
2024-01-08,603599.SH,-0.0019852596
2024-01-08,603600.SH,-0.12836051
2024-01-08,603601.SH,0.029354583
2024-01-08,603602.SH,0.005083482
2024-01-08,603605.SH,-0.15382175
2024-01-08,603606.SH,-0.045474786
2024-01-08,603607.SH,-0.0115127135
2024-01-08,603608.SH,0.17780364
2024-01-08,603609.SH,0.009253184
2024-01-08,603610.SH,0.025537943
2024-01-08,603611.SH,-0.04138186
2024-01-08,603612.SH,0.02605879
2024-01-08,603613.SH,-0.25699753
2024-01-08,603615.SH,-0.025945136
2024-01-08,603616.SH,0.21297583
2024-01-08,603617.SH,0.10094646
2024-01-08,603618.SH,0.12222531
2024-01-08,603619.SH,-0.08545882
2024-01-08,603626.SH,-0.15374614
2024-01-08,603628.SH,-0.47228122
2024-01-08,603629.SH,0.07324688
2024-01-08,603630.SH,0.019750876
2024-01-08,603633.SH,0.0482164
2024-01-08,603636.SH,0.031828817
2024-01-08,603637.SH,0.07778755
2024-01-08,603638.SH,-0.015733514
2024-01-08,603639.SH,0.026614899
2024-01-08,603648.SH,0.022988826
2024-01-08,603650.SH,0.004786777
2024-01-08,603655.SH,0.10042069
2024-01-08,603656.SH,-0.042508665
2024-01-08,603657.SH,0.21402025
2024-01-08,603658.SH,-0.12386318
2024-01-08,603659.SH,-0.08768776
2024-01-08,603660.SH,-0.052217036
2024-01-08,603661.SH,-0.17832103
2024-01-08,603662.SH,0.18409
2024-01-08,603663.SH,-0.40503305
2024-01-08,603665.SH,-0.1845509
2024-01-08,603666.SH,-0.045848694
2024-01-08,603667.SH,-0.14849062
2024-01-08,603668.SH,0.040857907
2024-01-08,603669.SH,0.106630504
2024-01-08,603676.SH,0.10869543
2024-01-08,603677.SH,0.15534982
2024-01-08,603678.SH,-0.087034464
2024-01-08,603679.SH,-0.0025968372
2024-01-08,603680.SH,0.13850228
2024-01-08,603681.SH,0.013333907
2024-01-08,603682.SH,0.29153278
2024-01-08,603683.SH,0.17947629
2024-01-08,603685.SH,-0.00023867935
2024-01-08,603686.SH,0.033387683
2024-01-08,603687.SH,0.11264422
2024-01-08,603688.SH,-0.051869344
2024-01-08,603689.SH,-0.06590588
2024-01-08,603690.SH,-0.042865682
2024-01-08,603693.SH,-0.024427325
2024-01-08,603696.SH,0.063290656
2024-01-08,603697.SH,0.22430098
2024-01-08,603698.SH,0.09002279
2024-01-08,603699.SH,-0.037021924
2024-01-08,603700.SH,-0.0037669563
2024-01-08,603701.SH,0.012607056
2024-01-08,603703.SH,-0.017144639
2024-01-08,603706.SH,0.066795476
2024-01-08,603707.SH,-0.0334827
2024-01-08,603708.SH,0.1096885
2024-01-08,603709.SH,-0.44022408
2024-01-08,603711.SH,-0.061594695
2024-01-08,603712.SH,0.029476527
2024-01-08,603713.SH,-0.07147971
2024-01-08,603716.SH,0.08753918
2024-01-08,603717.SH,0.1312799
2024-01-08,603718.SH,0.039493367
2024-01-08,603719.SH,-0.07630019
2024-01-08,603721.SH,-0.35875973
2024-01-08,603722.SH,-0.31687206
2024-01-08,603725.SH,-0.003079142
2024-01-08,603726.SH,0.016609756
2024-01-08,603727.SH,0.022137765
2024-01-08,603728.SH,-0.104358494
2024-01-08,603729.SH,-0.15636599
2024-01-08,603730.SH,-0.008240147
2024-01-08,603733.SH,0.030957595
2024-01-08,603737.SH,-0.046474464
2024-01-08,603738.SH,-0.051350545
2024-01-08,603739.SH,0.16244328
2024-01-08,603755.SH,0.08793256
2024-01-08,603757.SH,-0.0869977
2024-01-08,603758.SH,-0.0033508695
2024-01-08,603759.SH,-0.016226355
2024-01-08,603766.SH,0.05241465
2024-01-08,603767.SH,0.21320024
2024-01-08,603768.SH,0.038478054
2024-01-08,603773.SH,0.0108027505
2024-01-08,603776.SH,0.10891124
2024-01-08,603777.SH,-0.032412473
2024-01-08,603778.SH,0.16763821
2024-01-08,603779.SH,-0.42533594
2024-01-08,603786.SH,-0.053979766
2024-01-08,603787.SH,0.21033601
2024-01-08,603788.SH,0.03519402
2024-01-08,603789.SH,0.1458638
2024-01-08,603790.SH,0.0692753
2024-01-08,603797.SH,0.14460312
2024-01-08,603798.SH,0.19657987
2024-01-08,603799.SH,-0.12731464
2024-01-08,603800.SH,-0.026353419
2024-01-08,603801.SH,0.0136717465
2024-01-08,603803.SH,0.108169995
2024-01-08,603806.SH,-0.21403041
2024-01-08,603808.SH,0.09069737
2024-01-08,603809.SH,0.04884622
2024-01-08,603810.SH,0.121417865
2024-01-08,603811.SH,0.018277997
2024-01-08,603813.SH,0.051631875
2024-01-08,603815.SH,0.013573676
2024-01-08,603816.SH,-0.09069888
2024-01-08,603817.SH,0.1776583
2024-01-08,603818.SH,0.27444082
2024-01-08,603819.SH,-0.08034577
2024-01-08,603822.SH,0.10561486
2024-01-08,603823.SH,0.07853276
2024-01-08,603825.SH,0.25957957
2024-01-08,603826.SH,-0.13292459
2024-01-08,603828.SH,0.28905994
2024-01-08,603829.SH,0.0060928753
2024-01-08,603833.SH,-0.066306576
2024-01-08,603836.SH,-0.13713786
2024-01-08,603838.SH,0.27188748
2024-01-08,603839.SH,0.08755971
2024-01-08,603843.SH,0.21484561
2024-01-08,603848.SH,0.25613272
2024-01-08,603855.SH,-0.09689858
2024-01-08,603856.SH,0.014682475
